<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
VIN,D,20100630,000000,3.85937,3.85937,3.85937,3.85937,481.71570494587235,0
VIN,D,20100701,000000,3.85937,3.85937,3.68382,3.82413,2157.6105895600276,0
VIN,D,20100702,000000,3.82413,3.82413,3.54356,3.75417,5258.432423619012,0
VIN,D,20100705,000000,3.78916,3.85937,3.52953,3.68382,4644.690932873216,0
VIN,D,20100706,000000,3.68382,3.68382,3.54356,3.57863,915.8545501440143,0
VIN,D,20100707,000000,3.68382,3.68382,3.57863,3.57863,714.842317709803,0
VIN,D,20100708,000000,3.57863,3.57863,3.57863,3.57863,1655.6747192214643,0
VIN,D,20100709,000000,3.61377,3.61377,3.61377,3.61377,2.3788429873870576,0
VIN,D,20100712,000000,3.69087,3.85221,3.69087,3.726,2213.513399763537,0
VIN,D,20100713,000000,3.76805,3.76805,3.49447,3.75417,11559.987497206825,0
VIN,D,20100714,000000,3.54356,3.62774,3.54356,3.62774,714.842317709803,0
VIN,D,20100715,000000,3.55055,3.55055,3.54356,3.54356,5702.086640766737,0
VIN,D,20100716,000000,3.54356,3.80319,3.51549,3.68382,10450.257243591323,0
VIN,D,20100719,000000,3.78209,3.78209,3.65565,3.65565,922.9910791061718,0
VIN,D,20100720,000000,3.65565,3.65565,3.57863,3.57863,2631.000344050003,0
VIN,D,20100721,000000,3.64168,3.64168,3.64168,3.64168,644.6664495818823,0
VIN,D,20100722,000000,3.64891,3.64891,3.64891,3.64891,815.9431446737568,0
VIN,D,20100723,000000,3.69802,3.74695,3.68382,3.71894,1225.1041385042627,0
VIN,D,20100726,000000,3.48043,3.77511,3.48043,3.75417,3657.471093107607,0
VIN,D,20100727,000000,3.75417,3.75417,3.59267,3.59267,1016.9553771079576,0
VIN,D,20100728,000000,3.61377,3.61377,3.51549,3.51549,10688.141542330402,0
VIN,D,20100729,000000,3.52263,3.55055,3.50154,3.55055,7053.269457602632,0
VIN,D,20100730,000000,3.5645,3.5645,3.5645,3.5645,17.841322405402128,0
VIN,D,20100802,000000,3.61377,3.61377,3.61377,3.61377,714.842317709803,0
VIN,D,20100803,000000,3.64891,3.64891,3.50154,3.57164,10020.876084367892,0
VIN,D,20100804,000000,3.57164,3.57164,3.57164,3.57164,9.51537194954823,0
VIN,D,20100805,000000,3.57164,3.6769,3.52263,3.6769,643.4770280881967,0
VIN,D,20100806,000000,3.66985,3.66985,3.66985,3.66985,2.3788429873870576,0
VIN,D,20100809,000000,3.66286,3.66286,3.48043,3.64168,2491.838029287848,0
VIN,D,20100810,000000,3.64168,3.64168,3.48757,3.63471,3065.1391892481984,0
VIN,D,20100811,000000,3.64168,3.64168,3.63471,3.63471,1427.3057924322343,0
VIN,D,20100812,000000,3.64891,3.64891,3.50154,3.57164,2324.1295986771056,0
VIN,D,20100813,000000,3.64891,3.64891,3.51549,3.51549,10.704793443241492,0
VIN,D,20100816,000000,3.50844,3.5366,3.50844,3.50844,1260.7867833150494,0
VIN,D,20100817,000000,3.55753,3.55753,3.39627,3.39627,6709.526645925176,0
VIN,D,20100818,000000,3.44537,3.59267,3.44537,3.59267,6948.600366157493,0
VIN,D,20100819,000000,3.59267,3.59267,3.59267,3.59267,225.99008380176244,0
VIN,D,20100820,000000,3.64891,3.64891,3.51549,3.51549,520.9666142377703,0
VIN,D,20100823,000000,3.64891,3.64891,3.48757,3.63471,1298.848271113379,0
VIN,D,20100824,000000,3.64168,3.64168,3.57863,3.57863,26201.766084573683,0
VIN,D,20100825,000000,3.50844,3.60663,3.50844,3.60663,20.22016539278972,0
VIN,D,20100826,000000,3.63471,3.63471,3.62074,3.62774,1302.4165355943724,0
VIN,D,20100827,000000,3.64168,3.64168,3.54356,3.54356,785.0181858377235,0
VIN,D,20100830,000000,3.64168,3.64168,3.63471,3.64168,1624.7497603853349,0
VIN,D,20100831,000000,3.64168,3.64168,3.55055,3.55055,234.31603425762697,0
VIN,D,20100901,000000,3.71894,3.726,3.62774,3.726,13737.818252160536,0
VIN,D,20100902,000000,3.71894,3.71894,3.69802,3.69802,149.86710820539153,0
VIN,D,20100903,000000,3.64891,3.68382,3.64891,3.68382,7127.013590211535,0
VIN,D,20100906,000000,3.69802,3.85221,3.69802,3.78916,8186.788141092491,0
VIN,D,20100907,000000,3.8454,3.8454,3.80319,3.8454,48635.44487712812,0
VIN,D,20100908,000000,3.8454,3.85221,3.8454,3.8454,1220.3464525296044,0
VIN,D,20100909,000000,3.8454,3.8454,3.8454,3.8454,1216.7781880485045,0
VIN,D,20100910,000000,3.8454,3.85937,3.8454,3.85937,575.6800029476583,0
VIN,D,20100913,000000,3.78916,3.78916,3.726,3.78916,553.0809945674788,0
VIN,D,20100914,000000,3.78209,3.78209,3.61377,3.75417,1986.3338944681846,0
VIN,D,20100915,000000,3.71894,3.71894,3.68382,3.68382,12782.712792723332,0
VIN,D,20100916,000000,3.71894,3.71894,3.59267,3.71894,30474.168089921393,0
VIN,D,20100917,000000,3.71894,3.85937,3.61377,3.78916,785.0181858377235,0
VIN,D,20100920,000000,3.82413,3.99959,3.82413,3.9927,17631.984222512703,0
VIN,D,20100921,000000,4.06987,4.2804,4.06987,4.13991,17215.68669972054,0
VIN,D,20100922,000000,4.17513,4.27341,4.01363,4.27341,9014.625500703223,0
VIN,D,20100923,000000,4.15412,4.27341,4.11192,4.27341,5119.2701088568565,0
VIN,D,20100924,000000,4.27341,4.27341,4.09796,4.13991,776.6922353818696,0
VIN,D,20100927,000000,4.12603,4.13991,3.90838,4.13991,864.7094259151837,0
VIN,D,20100928,000000,4.13991,4.23819,4.12603,4.17513,562.5963665170398,0
VIN,D,20100929,000000,4.24526,4.24526,3.90148,3.99959,12252.230806537036,0
VIN,D,20100930,000000,4.19617,4.20322,3.85937,4.13991,10180.258564522768,0
VIN,D,20101001,000000,4.09796,4.18918,4.09796,4.18918,141.54115774952697,0
VIN,D,20101004,000000,4.16101,4.16101,4.02078,4.06987,2466.860177920361,0
VIN,D,20101005,000000,3.9367,3.96469,3.9367,3.9367,813.5643016863639,0
VIN,D,20101006,000000,3.9367,4.06282,3.9367,3.98563,1323.826122480866,0
VIN,D,20101007,000000,4.23129,4.23129,4.06987,4.06987,2808.224146610488,0
VIN,D,20101008,000000,4.06987,4.13991,4.06987,4.13991,3548.044315687703,0
VIN,D,20101011,000000,4.13991,4.13991,3.726,4.13991,886.1190128016774,0
VIN,D,20101012,000000,4.10494,4.10494,4.10494,4.10494,2.3788429873870576,0
VIN,D,20101013,000000,4.10494,4.10494,4.10494,4.10494,8.325950455854647,0
VIN,D,20101014,000000,4.06987,4.06987,4.06987,4.06987,3.568264481080533,0
VIN,D,20101015,000000,3.66286,3.97857,3.66286,3.76805,3287.5610085688927,0
VIN,D,20101018,000000,3.95755,3.95755,3.92233,3.92233,780.2604998629483,0
VIN,D,20101019,000000,3.97151,3.97857,3.8944,3.8944,1207.2628160988688,0
VIN,D,20101020,000000,3.96469,3.96469,3.92947,3.95755,644.6664495818823,0
VIN,D,20101021,000000,3.95057,3.95057,3.95057,3.95057,122.51041385042625,0
VIN,D,20101022,000000,3.95057,3.95057,3.95057,3.95057,754.0932270016901,0
VIN,D,20101025,000000,3.96469,3.96469,3.726,3.80319,2490.6486077942895,0
VIN,D,20101026,000000,3.66985,3.83128,3.66985,3.83128,4159.40696344617,0
VIN,D,20101027,000000,3.83128,3.83128,3.6769,3.83128,1093.0783527043072,0
VIN,D,20101028,000000,3.85937,3.95755,3.85221,3.92947,2516.815880655441,0
VIN,D,20101029,000000,3.96469,3.96469,3.79613,3.9367,2368.1381939438634,0
VIN,D,20101102,000000,4.09796,4.09796,4.09796,4.09796,15.462479418015604,0
VIN,D,20101103,000000,4.10494,4.10494,3.83825,3.98563,4170.11175688947,0
VIN,D,20101104,000000,3.99959,3.99959,3.99959,3.99959,126.07867833150496,0
VIN,D,20101105,000000,4.09796,4.09796,4.03473,4.06987,1147.791741414259,0
VIN,D,20101108,000000,4.03473,4.03473,3.99959,3.99959,765.9874419386229,0
VIN,D,20101109,000000,3.96469,3.96469,3.96469,3.96469,1264.3550477961498,0
VIN,D,20101110,000000,3.92947,3.92947,3.75417,3.85937,2870.0740642824267,0
VIN,D,20101112,000000,3.96469,3.96469,3.85937,3.85937,145.1094222306057,0
VIN,D,20101115,000000,3.85937,3.85937,3.69087,3.81732,3671.7441510319004,0
VIN,D,20101116,000000,3.81732,4.10494,3.75417,4.10494,8829.07574768698,0
VIN,D,20101117,000000,4.10494,4.10494,3.96469,3.96469,2042.2367046718011,0
VIN,D,20101118,000000,4.10494,4.10494,3.97151,3.97151,129.64694281259435,0
VIN,D,20101119,000000,3.99959,3.99959,3.92947,3.97857,593.5213253530625,0
VIN,D,20101122,000000,3.90148,3.90148,3.705,3.81026,7483.840038319621,0
VIN,D,20101123,000000,3.88036,3.88036,3.68382,3.85221,2314.614226727576,0
VIN,D,20101124,000000,3.85221,4.06282,3.85221,3.88036,2364.569929462764,0
VIN,D,20101125,000000,4.05584,4.05584,3.85937,3.85937,2081.487613963688,0
VIN,D,20101126,000000,3.92947,3.92947,3.92947,3.92947,2.3788429873870576,0
VIN,D,20101129,000000,3.8944,3.8944,3.8944,3.8944,2.3788429873870576,0
VIN,D,20101130,000000,3.8944,3.8944,3.8944,3.8944,3.568264481080533,0
VIN,D,20101201,000000,3.8944,3.8944,3.8944,3.8944,824.2690951296107,0
VIN,D,20101202,000000,3.8944,3.8944,3.8944,3.8944,3.568264481080533,0
VIN,D,20101203,000000,3.74005,3.8944,3.74005,3.8944,70.17586812791738,0
VIN,D,20101206,000000,3.8944,3.8944,3.82413,3.82413,336.6062827152561,0
VIN,D,20101207,000000,3.8944,3.8944,3.75417,3.75417,1214.3993450610692,0
VIN,D,20101208,000000,3.8944,3.8944,3.75417,3.75417,694.6221523170165,0
VIN,D,20101209,000000,3.8944,3.8944,3.69087,3.86642,5277.463167518177,0
VIN,D,20101210,000000,3.86642,3.86642,3.86642,3.86642,1.1894214936934753,0
VIN,D,20101213,000000,3.86642,3.86642,3.86642,3.86642,191.49686048466103,0
VIN,D,20101214,000000,3.8944,3.8944,3.6769,3.8944,5476.096556964943,0
VIN,D,20101215,000000,3.8944,3.8944,3.76107,3.78916,3552.8020016625746,0
VIN,D,20101216,000000,3.8454,3.8454,3.726,3.726,647.0452925692754,0
VIN,D,20101217,000000,3.87331,3.87331,3.726,3.85937,1346.4251308610244,0
VIN,D,20101220,000000,3.78916,3.81026,3.78916,3.78916,1016.9553771079576,0
VIN,D,20101221,000000,3.83825,3.83825,3.71894,3.71894,3487.3838195093226,0
VIN,D,20101222,000000,3.71894,3.85937,3.61377,3.85937,18236.210341309823,0
VIN,D,20101223,000000,3.85937,3.96469,3.85221,3.95755,4961.077050195645,0
VIN,D,20101227,000000,3.9367,3.9367,3.9367,3.9367,564.9752095044222,0
VIN,D,20101228,000000,3.9367,3.9367,3.9367,3.9367,2.3788429873870576,0
VIN,D,20101229,000000,3.92233,3.92233,3.92233,3.92233,2.3788429873870576,0
VIN,D,20101230,000000,3.91553,3.96469,3.91553,3.96469,798.1018222683526,0
VIN,D,20101231,000000,3.92233,3.92233,3.92233,3.92233,4.757685974774008,0
VIN,D,20110103,000000,3.85937,3.85937,3.68382,3.85221,1301.227114100708,0
VIN,D,20110104,000000,3.85221,3.85221,3.85221,3.85221,5.94710746846759,0
VIN,D,20110105,000000,3.81732,3.81732,3.81732,3.81732,289.0294229675256,0
VIN,D,20110107,000000,3.78916,3.78916,3.78916,3.78916,3.568264481080533,0
VIN,D,20110110,000000,3.85221,3.85221,3.78916,3.78916,1195.368601162011,0
VIN,D,20110111,000000,3.78916,3.78916,3.726,3.726,1429.6846354195632,0
VIN,D,20110112,000000,3.78916,3.78916,3.78916,3.78916,3.568264481080533,0
VIN,D,20110113,000000,3.78916,3.78916,3.78916,3.78916,4.757685974774008,0
VIN,D,20110114,000000,3.75417,3.76107,3.726,3.76107,1773.4274470970192,0
VIN,D,20110117,000000,3.76107,3.76107,3.726,3.76107,1257.218518834056,0
VIN,D,20110118,000000,3.76107,3.76107,3.62774,3.76107,7626.570617562877,0
VIN,D,20110119,000000,3.78916,3.90838,3.78916,3.90838,1143.0340554393879,0
VIN,D,20110120,000000,3.87331,3.87331,3.87331,3.87331,28.546115848644686,0
VIN,D,20110121,000000,3.87331,3.87331,3.82413,3.82413,124.88925683781916,0
VIN,D,20110124,000000,3.82413,3.82413,3.82413,3.82413,1.1894214936934753,0
VIN,D,20110125,000000,3.82413,3.82413,3.82413,3.82413,2.3788429873870576,0
VIN,D,20110126,000000,3.82413,3.82413,3.82413,3.82413,3.568264481080533,0
VIN,D,20110127,000000,3.82413,3.82413,3.82413,3.82413,1426.116370938463,0
VIN,D,20110128,000000,3.81732,3.81732,3.81732,3.81732,3.568264481080533,0
VIN,D,20110131,000000,3.81732,3.81732,3.81732,3.81732,515.0195067692987,0
VIN,D,20110201,000000,3.81732,3.82413,3.705,3.81732,4660.153412291175,0
VIN,D,20110202,000000,3.82413,3.82413,3.82413,3.82413,2.3788429873870576,0
VIN,D,20110203,000000,3.83128,3.90838,3.83128,3.90838,1938.757034720433,0
VIN,D,20110204,000000,3.8944,3.8944,3.8944,3.8944,2.3788429873870576,0
VIN,D,20110207,000000,3.88744,3.88744,3.85937,3.85937,568.5434739855115,0
VIN,D,20110208,000000,3.71894,3.82413,3.71894,3.82413,22.599008380176244,0
VIN,D,20110209,000000,3.85937,3.85937,3.71894,3.71894,1694.9256285133515,0
VIN,D,20110210,000000,3.71197,3.71894,3.68382,3.71894,2123.117366242904,0
VIN,D,20110211,000000,3.82413,3.82413,3.68382,3.71894,789.7758718124987,0
VIN,D,20110214,000000,3.73299,4.06987,3.73299,4.06987,8205.818884991655,0
VIN,D,20110215,000000,4.06987,4.13991,4.06282,4.13991,8851.67475606714,0
VIN,D,20110216,000000,4.09796,4.17513,4.08392,4.17513,42716.88352450954,0
VIN,D,20110217,000000,4.17513,4.17513,4.06987,4.06987,3038.97191638694,0
VIN,D,20110218,000000,4.13991,4.13991,4.06987,4.06987,1428.4952139258987,0
VIN,D,20110221,000000,4.13991,4.31546,3.705,4.31546,44321.413119501616,0
VIN,D,20110222,000000,4.30857,4.62426,4.30857,4.48378,20798.224238723662,0
VIN,D,20110223,000000,4.47681,4.47681,4.42072,4.42072,692.2433093296235,0
VIN,D,20110224,000000,4.61713,4.61713,4.49084,4.56105,6055.344824393722,0
VIN,D,20110225,000000,4.56105,4.68732,4.56105,4.6663,10116.029803863288,0
VIN,D,20110228,000000,4.68732,4.68732,4.63116,4.63116,6321.7752389810685,0
VIN,D,20110301,000000,4.63831,4.82058,4.63831,4.76458,8059.5200412673,0
VIN,D,20110302,000000,4.75751,5.13636,4.73651,5.12241,11052.104519400473,0
VIN,D,20110303,000000,5.05228,5.12241,5.05228,5.12241,4887.33291758674,0
VIN,D,20110304,000000,5.12241,5.53631,5.03127,5.53631,15173.449995047567,0
VIN,D,20110307,000000,5.52933,5.75397,5.47325,5.60667,12016.725350786564,0
VIN,D,20110308,000000,5.68377,5.80316,5.48023,5.74691,10497.834103338968,0
VIN,D,20110309,000000,5.71874,5.71874,5.61356,5.68377,1879.2859600357165,0
VIN,D,20110310,000000,5.68377,5.68377,5.68377,5.68377,670.8337224431405,0
VIN,D,20110311,000000,5.68377,5.68377,5.24877,5.47325,2592.9388562517806,0
VIN,D,20110314,000000,4.93988,5.73993,4.93988,5.55051,5000.327959487531,0
VIN,D,20110315,000000,5.22766,5.40297,5.22766,5.40297,145.1094222306057,0
VIN,D,20110316,000000,5.22766,5.54345,5.22766,5.54345,304.4919023855476,0
VIN,D,20110317,000000,5.54345,5.54345,5.29779,5.47325,6688.117059038683,0
VIN,D,20110318,000000,5.53631,5.55741,5.33284,5.52933,9557.001701827447,0
VIN,D,20110321,000000,5.5083,5.57851,5.22766,5.57851,4600.6823376064585,0
VIN,D,20110322,000000,5.54345,5.61356,5.47325,5.57851,304032.78568896727,0
VIN,D,20110323,000000,5.57851,5.57851,5.37497,5.55741,3009.236379044582,0
VIN,D,20110324,000000,5.55741,5.57144,5.55051,5.55741,3437.4281167742415,0
VIN,D,20110325,000000,5.55741,5.57851,5.55051,5.57851,2281.3104249041185,0
VIN,D,20110328,000000,5.57144,5.57144,5.57144,5.57144,1.1894214936934753,0
VIN,D,20110329,000000,5.57144,5.57144,5.56456,5.56456,600.65785431522,0
VIN,D,20110330,000000,5.57144,5.57144,5.26971,5.5083,5497.506143851436,0
VIN,D,20110331,000000,5.56456,5.56456,5.29779,5.29779,2.3788429873870576,0
VIN,D,20110401,000000,5.50134,5.50134,5.36092,5.48729,849.2469464971724,0
VIN,D,20110404,000000,5.46611,5.46611,5.26272,5.35387,1732.9871163114678,0
VIN,D,20110405,000000,5.05228,5.26272,5.05228,5.26272,1232.2406674664626,0
VIN,D,20110406,000000,4.77156,5.23473,4.77156,5.23473,1549.8162062826605,0
VIN,D,20110407,000000,5.26272,5.45215,5.16436,5.45215,7046.132928640432,0
VIN,D,20110408,000000,5.45215,5.61356,5.40297,5.61356,4377.071096792207,0
VIN,D,20110411,000000,5.54345,5.68377,5.54345,5.54345,10116.029803863288,0
VIN,D,20110412,000000,5.66964,5.68377,5.54345,5.55051,9040.79277356448,0
VIN,D,20110413,000000,5.64863,5.68377,5.26971,5.68377,17169.299261465174,0
VIN,D,20110414,000000,5.69773,5.8943,5.68377,5.8943,7358.950781481759,0
VIN,D,20110415,000000,5.8943,6.15382,5.66276,6.15382,206180.26882431307,0
VIN,D,20110418,000000,6.38554,6.63096,6.31516,6.31516,6715.473753393606,0
VIN,D,20110419,000000,6.31516,6.63096,6.15382,6.63096,9888.850298567937,0
VIN,D,20110420,000000,6.63096,6.63096,6.50475,6.50475,1595.0142230430833,0
VIN,D,20110421,000000,6.52578,6.52578,6.31516,6.50475,3416.0185298877477,0
VIN,D,20110426,000000,6.4977,6.4977,5.96441,6.32232,3684.8277874625296,0
VIN,D,20110427,000000,6.3504,6.3504,6.3504,6.3504,473.38975449002913,0
VIN,D,20110428,000000,6.30819,6.30819,6.30819,6.30819,117.75272787566172,0
VIN,D,20110429,000000,6.30819,6.30819,5.98526,6.231,1599.7719090177413,0
VIN,D,20110502,000000,6.3293,6.3293,6.3293,6.3293,148.6776867116844,0
VIN,D,20110504,000000,6.16098,6.238,5.99939,6.238,495.98876287019795,0
VIN,D,20110505,000000,6.16098,6.18898,6.16098,6.18898,3563.5067951057677,0
VIN,D,20110506,000000,6.18898,6.31516,5.83813,6.30121,4140.376219547112,0
VIN,D,20110509,000000,6.31516,6.31516,5.8943,6.17494,11746.726671716306,0
VIN,D,20110510,000000,6.00653,6.20999,5.96441,6.20999,3262.5831572014054,0
VIN,D,20110511,000000,6.17494,6.17494,5.8943,5.8943,10249.245011157122,0
VIN,D,20110512,000000,6.09776,6.09776,5.34697,5.76801,9640.261206385876,0
VIN,D,20110513,000000,5.57851,5.71874,5.5083,5.71874,3820.421837743585,0
VIN,D,20110516,000000,5.64165,5.78894,5.61356,5.78894,3812.0958872877204,0
VIN,D,20110517,000000,5.78894,5.8943,5.68377,5.8943,3301.8340664932934,0
VIN,D,20110518,000000,5.8943,6.03462,5.8943,6.03462,2289.6363753600895,0
VIN,D,20110519,000000,6.04849,6.04849,6.04849,6.04849,34.49322331711206,0
VIN,D,20110520,000000,6.03462,6.03462,6.03462,6.03462,178.4132240540213,0
VIN,D,20110523,000000,5.96441,5.96441,5.69084,5.71874,143413.3071806058,0
VIN,D,20110524,000000,5.71874,5.71874,5.71874,5.71874,36.87206630449858,0
VIN,D,20110525,000000,5.71874,5.71874,5.71874,5.71874,123.69983534413338,0
VIN,D,20110526,000000,5.68377,5.68377,5.68377,5.68377,11.89421493693475,0
VIN,D,20110527,000000,5.64165,5.64165,5.40297,5.64165,233.12661276393052,0
VIN,D,20110530,000000,5.64165,5.64165,5.22766,5.40297,6921.243671802571,0
VIN,D,20110531,000000,5.41701,5.64165,5.19252,5.64165,4117.77721116706,0
VIN,D,20110601,000000,5.64863,5.95735,5.64863,5.85915,5825.786476110935,0
VIN,D,20110602,000000,5.88026,5.88026,5.59255,5.81005,3278.0456366193634,0
VIN,D,20110603,000000,5.81005,5.81005,5.67671,5.81005,5692.571268817208,0
VIN,D,20110606,000000,5.8241,5.8241,5.75397,5.8241,1439.2000073690922,0
VIN,D,20110607,000000,5.85217,5.85217,5.85217,5.85217,5.94710746846759,0
VIN,D,20110608,000000,5.85915,5.85915,5.85915,5.85915,11.89421493693475,0
VIN,D,20110609,000000,5.85915,5.85915,5.61356,5.8241,1360.6981887853178,0
VIN,D,20110610,000000,5.85915,5.85915,5.85915,5.85915,5.94710746846759,0
VIN,D,20110613,000000,5.8241,5.8241,5.61356,5.81005,1035.9861210070583,0
VIN,D,20110614,000000,5.8241,5.8241,5.8241,5.8241,7.136528962161066,0
VIN,D,20110615,000000,5.8241,5.8241,5.8241,5.8241,7.136528962161066,0
VIN,D,20110616,000000,5.8241,5.8241,5.54345,5.61356,2110.033729812382,0
VIN,D,20110617,000000,5.8241,5.8241,5.47325,5.47325,1567.657528688054,0
VIN,D,20110620,000000,5.67671,5.67671,5.39608,5.47325,4570.946800264208,0
VIN,D,20110621,000000,5.50134,5.50134,5.50134,5.50134,721.9788466719602,0
VIN,D,20110622,000000,5.47325,5.47325,5.47325,5.47325,7.136528962161066,0
VIN,D,20110624,000000,5.61356,5.61356,5.5083,5.5083,1154.928270376459,0
VIN,D,20110627,000000,5.61356,5.61356,5.36092,5.48729,105.85851293872378,0
VIN,D,20110628,000000,5.60667,5.61356,5.19252,5.47325,4686.320685152434,0
VIN,D,20110629,000000,5.40297,5.40297,5.40297,5.40297,1006.2505836647108,0
VIN,D,20110630,000000,5.40297,5.40297,5.40297,5.40297,7.136528962161066,0
VIN,D,20110701,000000,5.40297,5.40297,5.15747,5.29779,1851.9292656807938,0
VIN,D,20110704,000000,5.29779,5.29779,5.29779,5.29779,11.89421493693475,0
VIN,D,20110705,000000,5.2908,5.2908,5.2908,5.2908,58.281653190981565,0
VIN,D,20110706,000000,5.2908,5.29779,5.05228,5.29779,1453.4730652934925,0
VIN,D,20110707,000000,5.2908,5.2908,5.00319,5.26272,781.4499213566341,0
VIN,D,20110708,000000,5.26272,5.26272,5.03127,5.12947,22643.016975443854,0
VIN,D,20110711,000000,4.77156,5.08037,4.72239,4.82773,5367.859201038917,0
VIN,D,20110712,000000,4.51194,4.61713,4.36456,4.51194,2817.7395185599103,0
VIN,D,20110713,000000,4.32941,4.49084,4.26627,4.48378,11215.055264036664,0
VIN,D,20110714,000000,4.48378,4.63116,4.35052,4.58207,9228.721369568053,0
VIN,D,20110715,000000,4.63116,4.63116,4.25223,4.63116,6851.06780367466,0
VIN,D,20110718,000000,4.62426,4.91188,4.62426,4.8347,4629.228453455152,0
VIN,D,20110719,000000,4.63831,5.08735,4.63831,5.05228,8079.7402066600225,0
VIN,D,20110720,000000,4.96107,4.96107,4.70842,4.84168,5333.365977721687,0
VIN,D,20110721,000000,4.91188,5.07322,4.90498,4.98208,4060.684979469673,0
VIN,D,20110722,000000,5.08037,5.08037,4.67328,4.84866,5949.486311454918,0
VIN,D,20110725,000000,4.84168,4.91188,4.84168,4.91188,2992.5844781328524,0
VIN,D,20110726,000000,4.93988,4.93988,4.84168,4.84168,2859.369270839233,0
VIN,D,20110727,000000,4.82773,4.82773,4.47681,4.63116,17164.54157549073,0
VIN,D,20110728,000000,4.63116,4.77156,4.58912,4.58912,10123.166332825487,0
VIN,D,20110729,000000,4.5961,4.91188,4.50489,4.61005,9488.015255193199,0
VIN,D,20110801,000000,4.58912,4.94695,4.4277,4.93988,6152.877386876555,0
VIN,D,20110802,000000,4.94695,4.94695,4.94695,4.94695,2136.2010026735334,0
VIN,D,20110803,000000,4.91188,4.94695,4.70129,4.70129,4101.125310255225,0
VIN,D,20110804,000000,4.75751,4.82058,4.575,4.79965,3455.269439179635,0
VIN,D,20110805,000000,4.93988,4.93988,4.93988,4.93988,7.136528962161066,0
VIN,D,20110808,000000,4.8347,4.84168,4.75751,4.84168,3549.2337371814747,0
